Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation plus Code,Items,Actual Cost,ADQ Usage,List Size
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 400unit tablets (0906040G0BWAJEL),747,2308.4287238913,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 800unit tablets (0906040G0BWAKCS),3403,10189.1761506972,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 400unit capsules (0906040G0BWALBI),357,994.289363971402,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 2,200unit capsules (0906040G0BWAMDW)",72,463.00204509935,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 3,200unit capsules (0906040G0BWANDF)",130,924.412320434873,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 10,000unit capsules (0906040G0BWAPDV)",197,1129.17530741316,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 50,000unit capsules (0906040G0BWAQEQ)",42,339.103953386237,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 15,000units/5ml oral solution (0906040G0BWAREN)",14,223.711651191302,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 3,000units/ml oral solution (0906040G0BWASEN)",77,1449.19328588943,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 800unit capsules (0906040G0BWAUAN),1232,3403.05558386048,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 2,500unit capsules (0906040G0BWAVDX)",49,318.429886838035,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 25,000unit tablets (0906040G0BWAWDK)",84,421.874808522904,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 40,000unit capsules (0906040G0BWAXCV)",24,175.026376541957,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 400unit Vegan tablets (0906040G0BWAYEL),31,171.376041080036,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 1,000unit Vegan tablets (0906040G0BWAZBG)",73,377.85002380399,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 1,000unit capsules (0906040G0BWBABH)",1323,4233.60038781728,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 20,000unit capsules (0906040G0BWBBDR)",205,426.365053299051,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 4,000unit tablets (0906040G0BWBDEE)",56,555.140916211794,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 25,000unit capsules (0906040G0BWBEEK)",1,11.7193668467349,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),SunVit-D3 600unit capsules (0906040G0BWBFBF),1,3.55155174002069,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SunVit-D3 2,740units/ml oral drops (0906040G0BWBGDT)",1,9.1355659776722,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Fultium-D3 800unit capsules (0906040G0BXAAAN),99017,372421.039028643,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Fultium-D3 3,200unit capsules (0906040G0BXABDF)",3158,59280.3346169859,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Fultium-D3 20,000unit capsules (0906040G0BXACDR)",8947,65145.1638441897,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Fultium-D3 2,740units/ml oral drops (0906040G0BXADDT)",1017,12217.0486287092,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),DLux 400 oral spray (0906040G0BZAACI),21,204.408613760956,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Pro D3 forte 3,000units/ml liquid (0906040G0CCAADS)",223,5633.42679053259,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),D-Pearls 800unit capsules (0906040G0CEAAAN),64,87.2166094990383,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"D-Pearls 1,000unit capsules (0906040G0CEABBH)",103,215.808880573575,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"D-Pearls 5,000unit capsules (0906040G0CEACEA)",5,35.5862525749671,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"D-Pearls 20,000unit capsules (0906040G0CEADDR)",89,152.909280936549,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"SynerVit-D3 20,000unit capsules (0906040G0CFAADR)",1,2.11367121858309,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Hux D3 20,000unit capsules (0906040G0CGAADR)",33218,47868.1536923234,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Hux D3 3,200unit capsules (0906040G0CGABDF)",214,2047.49375517091,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Aciferol D3 400unit tablets (0906040G0CHAAEL),236,1119.49599172834,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 1,000unit tablets (0906040G0CHABBG)",469,3216.85698290137,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 2,200unit tablets (0906040G0CHACCP)",80,1146.76197395378,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 3,000unit tablets (0906040G0CHADAC)",49,436.285882922996,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 5,000unit tablets (0906040G0CHAECN)",36,492.371083436666,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 10,000unit tablets (0906040G0CHAFCQ)",93,1422.98316287397,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 20,000unit tablets (0906040G0CHAGCR)",37,217.221721261244,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 30,000unit capsules (0906040G0CHAHDZ)",10,141.702219020821,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 50,000unit capsules (0906040G0CHAIEQ)",7,66.4156897484783,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 3,000units/ml liquid (0906040G0CHAJDS)",140,3734.99640405175,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aciferol D3 2,000units/ml liquid (0906040G0CHAKCU)",89,2013.63718601173,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"E-D3 1,000unit tablets (0906040G0CIADBG)",1,2.69620086906267,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Desunin 800unit tablets (0906040G0CJAACS),32684,117452.274907531,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Desunin 4,000unit tablets (0906040G0CJABEE)",550,6360.20885943593,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Cubicole D3 600unit capsules (0906040G0CKABBF),4,27.7445932815893,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Cubicole D3 2,200unit capsules (0906040G0CKADDW)",2,10.4415598714893,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Cubicole D3 3,000unit capsules (0906040G0CKAEDY)",1,11.1808110333985,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Cubicole D3 10,000unit capsules (0906040G0CKAGDV)",4,9.15935783862217,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Cubicole D3 400unit tablets (0906040G0CKAKEL),3,9.8932607443427,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Plenachol D3 20,000unit capsules (0906040G0CNACDR)",1482,12298.233064228,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Plenachol D3 40,000unit capsules (0906040G0CNADCV)",474,4649.56394345531,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"BioLife Vitamin D3 1,000unit tablets (0906040G0CRAABG)",4,28.9029485130235,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"OsteoCaps D3 20,000unit capsules (0906040G0CVAADR)",1285,2260.53078353249,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"OsteoCaps D3 1,000unit capsules (0906040G0CVABBH)",1342,2127.07154945044,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),HealthAid Vitamin D3 200units/drop oral drops (0906040G0CYAADA),232,1789.51354694274,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"HealthAid Vitamin D3 10,000unit capsules (0906040G0CYAEDV)",29,306.466268852135,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Vitamin D3 High Strength 5,000unit tablets (0906040G0DBAACN)",59,282.870557868016,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Vitamin D3 Lemon Melts 2,000unit tablets (0906040G0DCABDD)",9,129.518957490811,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Kora LiquiD 3000units/ml oral solution (0906040G0DDAADS),62,1225.12436455237,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"D-Max 5,000unit capsules (0906040G0DEAAEA)",1,4.56928516907417,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"D-Max 1,000unit capsules (0906040G0DEAEBH)",1,3.5357648214491,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 25,000units/1ml oral solution (0906040G0DFAADH)",6878,47014.3790148934,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 2,400units/ml oral drops (0906040G0DFABDQ)",955,5417.38068208836,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 50,000units/1ml oral solution (0906040G0DFACDU)",2273,25425.5879998898,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),InVita D3 800unit capsules (0906040G0DFADAN),54983,145714.820323014,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),InVita D3 400unit capsules (0906040G0DFAEBI),1317,2805.02200461464,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 50,000unit capsules (0906040G0DFAFEQ)",5084,46508.006214449,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 25,000unit capsules (0906040G0DFAGEK)",3028,15756.6045221711,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"InVita D3 5,600unit capsules (0906040G0DFAHEJ)",387,1230.81414479044,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Stexerol-D3 1,000unit tablets (0906040G0DHAABG)",37325,109340.851550342,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Stexerol-D3 25,000unit tablets (0906040G0DHABDK)",5563,60396.1724528725,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Thorens 10,000units/ml oral drops (0906040G0DIAADN)",1563,19877.8038758371,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Thorens 25,000units/2.5ml oral solution (0906040G0DIABDP)",381,1917.97869426829,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Thorens 25,000unit capsules (0906040G0DIACEK)",8,41.2856711730948,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aviticol 1,000unit capsules (0906040G0DJABBH)",3,25.4423488077653,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Vitamin D3 400units/ml for infants and children dps (0906040G0DKAFET),52,502.371254350067,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Strivit-D3 800unit capsules (0906040G0DNAAAN),39469,98397.3858970311,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Strivit-D3 3,200unit capsules (0906040G0DNABDF)",1394,18068.8759725001,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Strivit-D3 20,000unit capsules (0906040G0DNACDR)",3402,27559.0247093633,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeKal-D3 800unit capsules (0906040G0DPAAAN),636,946.314266673357,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeKal-D3 800unit tablets (0906040G0DPABCS),218,504.821889542849,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 3,200unit capsules (0906040G0DPACDF)",37,122.608276893559,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 1,000unit capsules (0906040G0DPADBH)",189,218.164813420726,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 4,000unit tablets (0906040G0DPAEEE)",53,292.936277860248,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeKal-D3 400unit capsules (0906040G0DPAFBI),77,125.333611486417,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 1,000unit tablets (0906040G0DPAGBG)",103,163.036102141865,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeKal-D3 400unit tablets (0906040G0DPAJEL),21,60.514810685587,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 40,000unit capsules (0906040G0DPAKCV)",11,53.8929159264978,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeKal-D3 20,000unit capsules (0906040G0DPAMDR)",41,44.3288237897595,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),FSC Vitamin D3 400unit tablets (0906040G0DTACEL),5,8.77444940862102,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),EveryDay-D 400unit chewable tablets (0906040G0DWAAER),2,3.99580348383208,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Urgent-D 2,000unit chewable tablets (0906040G0DXAAES)",8,15.4833185867556,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Vitamin D3 1,000unit oral drops (0906040G0DYACFH)",3,21.6001927072685,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 1,000unit tablets (0906040G0ECAABG)",28,43.6667255316756,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 1,000unit capsules (0906040G0ECABBH)",32,33.6645764140057,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 3,200unit capsules (0906040G0ECACDF)",1,3.46699098430591,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeDose D3 400unit tablets (0906040G0ECADEL),20,52.0504522650625,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeDose D3 800unit tablets (0906040G0ECAECS),3,6.51117819003794,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 4,000unit tablets (0906040G0ECAFEE)",2,15.643739807234,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeDose D3 400unit capsules (0906040G0ECAGBI),26,43.512785414537,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),ColeDose D3 800unit capsules (0906040G0ECAHAN),691,1235.76115120653,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 2,000unit tablets (0906040G0ECAIDB)",44,177.980515200549,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 5,000unit tablets (0906040G0ECAJCN)",3,10.5227685924416,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 20,000unit tablets (0906040G0ECAKCR)",5,8.4013153976653,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 25,000unit tablets (0906040G0ECALDK)",3,14.6095241110362,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 20,000unit capsules (0906040G0ECAMDR)",8,6.81610900432201,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 25,000unit capsules (0906040G0ECANEK)",1,0.892585754767105,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"ColeDose D3 50,000unit capsules (0906040G0ECAPEQ)",4,24.3159150877607,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"RestorD3 40,000unit capsules (0906040G0EDAACV)",1,5.10148458717193,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"DailyD Vitamin D3 2,000unit capsules (0906040G0EFABBA)",1,3.51362150763886,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),DailyD Vitamin D3 400unit capsules (0906040G0EFACBI),3,1.86903691667625,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Aactive D3 600unit capsules (0906040G0EJADBF),1,8.43728429243011,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aactive D3 10,000unit capsules (0906040G0EJAFDV)",1,0.751651161909141,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aactive D3 3,000units/ml oral solution (0906040G0EJAGEN)",2,16.8869685848602,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aactive D3 2,000units/ml oral drops (0906040G0EJAMBT)",1,5.480662202889,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Aace D3 600unit capsules (0906040G0ENABBF),0,0,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aace D3 2,500unit capsules (0906040G0ENACDX)",1,4.3125985414537,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"Aace D3 5,000unit capsules (0906040G0ENADEA)",1,3.93677296049913,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Life On Vitokid-D3 400unit oral drops sugar free (0906040G0ESABET),1,7.8483633629028,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),"BetterYou D1000 Vitamin D 1,000units Daily oral spray (0906040G0ETAAFD)",1,8.35572789719147,,63145164
202311,ENGLAND,Colecalciferol (0906040G0),Rx D3 400unit capsules (0906040G0EUABBI),1,3.74886017002184,,63145164
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 3,000unit tablets (0906040G0AAACAC)",199,1920.79184781329,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 800unit capsules (0906040G0AAANAN),187332,610859.613651532,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 50,000units/5ml oral suspension (0906040G0AAAPAP)",1,3.11516130353444,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400units/5ml oral suspension (0906040G0AAAQAQ),4,1839.26307535843,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/5ml oral suspension (0906040G0AAATAT)",2,886.662348252417,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 15,000units/5ml oral suspension (0906040G0AAAUAU)",2,212.639167747952,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit capsules (0906040G0AABABA)",9,1297.5068594821,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 600unit capsules (0906040G0AABFBF),697,9694.43523246291,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 1,000unit tablets (0906040G0AABGBG)",62619,208357.213036264,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 1,000unit capsules (0906040G0AABHBH)",19724,163938.904280588,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400unit capsules (0906040G0AABIBI),16707,37227.840427067,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 6,000units/5ml oral liquid (0906040G0AABJBJ)",1,33.7854866736233,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/ml oral solution (0906040G0AABMBM)",34,5564.25556027003,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000units/5ml oral solution (0906040G0AABNBN)",18,533.992167277727,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000units/ml oral drops sugar free (0906040G0AABTBT)",1243,29686.1861122656,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 300,000units/1ml inj ampoules (0906040G0AACHCH)",26,1938.55069634573,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400units/dose oral spray sugar free (0906040G0AACICI),196,1150.34945082365,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 800units/ml oral drops sugar free (0906040G0AACJCJ),25,6497.52977882904,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000units/ml oral drops (0906040G0AACLCL)",3,1798.41645614252,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000unit tablets (0906040G0AACNCN)",537,5780.41261990732,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,200unit tablets (0906040G0AACPCP)",372,3363.63694325482,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000unit tablets (0906040G0AACQCQ)",129,1110.86172221401,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000unit tablets (0906040G0AACRCR)",578,2139.93261569356,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 800unit tablets (0906040G0AACSCS),34841,159811.186426183,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/5ml oral solution (0906040G0AACUCU)",29,1545.3876991694,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 40,000unit capsules (0906040G0AACVCV)",1876,13924.8485610472,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 50,000unit tablets (0906040G0AACYCY)",1149,12038.5981593996,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 200units/drop oral drops sugar free (0906040G0AADADA),1987,15676.9917281982,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit tablets (0906040G0AADBDB)",1120,9009.71356921748,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit orodispersible tablets sugar free (0906040G0AADDDD)",216,1211.2647814827,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 3,200unit capsules (0906040G0AADFDF)",4654,80380.2629059901,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000units/ml oral solution (0906040G0AADGDG)",1,127.423061891501,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 25,000units/1ml soln ud amp sugar free (0906040G0AADHDH)",1446,9655.34926452908,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 500unit capsules (0906040G0AADJDJ),5,165.320299140294,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 25,000unit tablets (0906040G0AADKDK)",1321,16316.1067973107,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/ml oral drops sugar free (0906040G0AADNDN)",980,10270.117973299,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/ml oral solution sugar free (0906040G0AADPDP)",435,7666.10566304049,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,400units/ml oral drops sugar free (0906040G0AADQDQ)",640,3545.50265884801,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000unit capsules (0906040G0AADRDR)",18554,177783.263057824,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 15,000units/5ml oral solution (0906040G0AADSDS)",53,1988.93185253279,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,740units/ml oral drops sugar free (0906040G0AADTDT)",916,11439.9017808248,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 50,000units/1ml soln ud amp sugar free (0906040G0AADUDU)",805,8998.01754321925,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000unit capsules (0906040G0AADVDV)",2117,33339.5838731161,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,200unit capsules (0906040G0AADWDW)",297,1951.58803372015,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,500unit capsules (0906040G0AADXDX)",735,13726.2462794513,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 3,000unit capsules (0906040G0AADYDY)",135,3750.94470207179,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 30,000unit capsules (0906040G0AADZDZ)",42,1214.33834830439,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000unit capsules (0906040G0AAEAEA)",403,5780.85331570333,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 4,000unit capsules (0906040G0AAECEC)",183,2110.6331460234,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 4,000unit tablets (0906040G0AAEEEE)",2198,22051.3718673966,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 40,000unit tablets (0906040G0AAEFEF)",1,7.14875099812921,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,600unit capsules (0906040G0AAEJEJ)",318,1835.67196413425,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 25,000unit capsules (0906040G0AAEKEK)",1818,14807.3589787863,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400unit tablets (0906040G0AAELEL),8588,61302.248909694,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 15,000units/5ml oral solution sugar free (0906040G0AAENEN)",39,4660.53020408535,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/5ml oral solution sugar free (0906040G0AAEPEP)",10,161.389371634928,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 50,000unit capsules (0906040G0AAEQEQ)",4008,36391.2323706157,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400unit chewable tablets (0906040G0AAERER),43,84.8221207758178,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit chewable tablets (0906040G0AAESES)",75,722.815264442644,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400units/ml oral drops sugar free (0906040G0AAETET),1401,14219.0063858476,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,500unit tablets (0906040G0AAEWEW)",5,15.1048173452788,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 200units/drop oral drops (0906040G0AAFGFG),30,2690.25919941079,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 1,000units/drop oral drops sugar free (0906040G0AAFHFH)",1,21.5906945200349,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400units/drop oral drops sugar free (0906040G0AAFKFK),4,226.400738246327,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 4,000units/dose oral spray sugar free (0906040G0AAFMFM)",1,5.24008268110651,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Solgar Vitamin D3 2,200unit capsules (0906040G0BEAADW)",116,1289.6748584188,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Solgar Vitamin D3 600unit capsules (0906040G0BEABBF),14,79.9290709146383,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Solgar Vitamin D3 1,000unit tablets (0906040G0BEACBG)",142,1433.29434585958,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Solgar Vitamin D3 1,000unit capsules (0906040G0BEADBH)",373,2947.6742605509,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Solgar Vitamin D3 400unit capsules (0906040G0BEAEBI),257,1180.085512623,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Solgar Vitamin D3 4,000unit capsules (0906040G0BEAFEC)",4,59.6721801161747,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"BabyD 1,000units/ml oral solution (0906040G0BHAABN)",229,1415.4180712021,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),Pro D3 400unit capsules (0906040G0BIAABI),982,6714.49299957847,,63205534
202312,ENGLAND,Colecalciferol (0906040G0),"Pro D3 1,000unit capsules (0906040G0BIABBH)",2218,17131.6064458478,,63205534
