Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation plus Code,Items,Actual Cost,ADQ Usage,List Size
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),102,120.759728762468,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),49,63.9986639530883,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),109,165.473707813552,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),183,416.288028061601,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.0085429388497,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 500mg tablets (0906031C0CKADAI),1,1.04338596502489,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),3,7.10509344876036,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),5,8.3043832805641,,63766922
202411,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,12.5078184046077,,63766922
202412,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),1,4.27335418642044,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1336,65782.7935373,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),961,34071.9028985672,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),555,32928.1930232283,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2103,110540.450103903,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),3,30.0243731337074,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),2,7.15472259806193,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),5,1616.592,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,9.43179739013345,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,3.39776506453065,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),94,1015.59773235398,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),80,623.777861497837,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),121,155.554832351072,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),69,92.9526146242412,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),93,141.47420896672,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),196,419.35143009955,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Solgar Vitamin C 500mg capsules (0906031C0CJAABI),1,28.4885875681229,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),2,4.01750672172413,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 200mg tablets (0906031C0CKACAH),1,3.78641120233292,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Cubicole Vitamin C 1000mg effervescent tablets (0906031C0CLAACC),1,0.615894456347679,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,2.36837405989102,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),4,6.64353180261672,,63778023
202412,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),9,52.6470259704917,,63778023
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1330,51317.536187808,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),966,25061.6684660398,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),552,22379.5946497635,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2126,112362.147618437,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),1,10.0112135034496,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),4,8.24895305790032,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 250mg tablets (0906031C0AAAPAP),1,111.8124,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),1,259.9924,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,23.4468606055363,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),114,1356.59348800561,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),79,666.808909400642,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),1,7.53176021707692,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),132,148.648588285116,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),62,78.2976462020802,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),114,159.65524867894,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),184,414.503205548006,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),2,4.01767212718893,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 500mg tablets (0906031C0CKADAI),1,5.97378956970097,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,2.36835561310509,,63811119
202501,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),8,29.5781521440108,,63811119
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1146,44676.5768155429,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),873,22667.0387830816,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),435,17529.1018727396,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1907,82467.1214764169,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,36.6987776446065,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),4,1530.5396,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 120mg chewable tablets (0906031C0AABVBV),1,1.06237344531446,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),5,15.9325703451879,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),107,1030.72592198877,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),74,633.494514848666,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),111,133.836873936856,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),69,103.329346878074,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),91,144.957519298254,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),162,354.232316745104,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 50mg tablets (0906031C0CKAAAF),1,2.00932942839521,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,2.36833414437985,,63814878
202502,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,5.59685926016661,,63814878
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1223,44775.8527854534,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),919,23808.1878259612,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),506,20831.3965808111,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2097,103360.688510855,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,18.0543351656088,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 250mg tablets (0906031C0AAAPAP),3,338.7372,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg effervescent tablets (0906031C0AAAUAU),1,16.0433003636354,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,2994.0372,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),2,58.8630984576343,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,10.3749141874553,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),99,906.228105975743,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),72,533.706010036701,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,2.95279308809004,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),135,155.254745520112,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),67,84.4906184001311,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),99,156.902951189453,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),187,436.182167082131,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Vodexo 100mg tablets (0906031C0CMAAAG),1,2.36831132390077,,63824983
202503,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),7,21.6570069210157,,63824983
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1219,64937.2341099376,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),914,28323.0730889362,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),446,23995.4019459951,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2109,75715.6758245341,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),4,14.4715128003947,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),1,482.6824,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,10.1145870575891,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid powder (0906031C0AACACA),1,58.3440931158475,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),117,926.636773389898,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),69,888.158669258041,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,5.79356489955648,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg modified-release tablets (0906031C0CCABBX),1,16.9798924926553,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),138,155.959117620457,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),60,83.928173208486,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),83,131.524458324123,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),185,380.44120109799,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),1,9.30366968522782,,63829070
202504,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,12.5083496532402,,63829070
202505,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),1,2.19296480094871,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1328,70444.2307859206,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),912,20663.7711575142,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),541,29926.1202809463,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2210,79508.9392515327,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),3,12.2690778575868,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,1227.3572,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,7.64453109379425,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),97,1017.13242741946,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),74,470.37420427582,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg effervescent tablets blackcurrant (0906031C0CCADAN),1,6.77210742221482,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),146,138.483360963877,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),68,85.0889808981826,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),80,145.464918718699,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),193,445.39041219706,,63849271
202505,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),6,13.6278065593768,,63849271
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1210,62954.0075739541,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),967,25300.9305815534,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),501,28416.8966929255,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2273,81269.9968635878,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),3,16.4303400615323,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),5,2829.562,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,29.4322661226608,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),3,91.8732959142063,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets sugar free (0906031C0AACCCC),1,4.54407802294514,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),96,919.113388997093,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),86,1003.19723946715,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),133,146.513282002788,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),80,90.2687878448927,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),102,154.435573616271,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),202,405.71382249228,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),AascorbDose 500mg tablets (0906031C0CKADAI),2,6.53255565139921,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),3,21.7170516737124,,63859394
202506,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,12.5084732349988,,63859394
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1300,62225.4779224949,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),981,34698.2626186709,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),489,28540.7754112755,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2267,136349.154871496,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,7.6491512970211,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),1,0.729928831194913,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),17,11646.6908,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,21.8509811709026,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),3,11.4717198486221,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets sugar free (0906031C0AACCCC),1,1.52297052553833,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Valupak Vitamin C 1000mg effervescent tablets (0906031C0BNADAN),21,32.8337993078113,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),112,1129.72546646267,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),86,951.140477732376,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),1,7.5322464178958,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),159,176.302094433478,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),81,115.185501465495,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),87,140.386079877809,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),223,485.48311789974,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),1,9.30383379859423,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),7,29.6771581710588,,63879648
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1205,56731.6773890884,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),945,33869.3624464781,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),486,27643.8709283136,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2194,110131.96011608,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),1,4.91463150764335,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,1504.6072,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),2,5.65905663250387,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets sugar free (0906031C0AACCCC),2,5.81057323285814,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Valupak Vitamin C 1000mg effervescent tablets (0906031C0BNADAN),35,50.7835765665319,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),89,850.154672176349,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),79,716.955941198813,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),2,8.74670244642653,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),HealthAid Vitamin C 1000mg chewable tablets (0906031C0CCAABW),1,5.06213375093447,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),133,160.399381434461,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),75,84.8460455273987,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),93,137.63089013751,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),214,472.806930812623,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),1,9.30383878774264,,63890633
202508,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,12.5085688986275,,63890633
202509,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),1,2.19303494968168,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1274,61641.3906081987,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),965,33851.2924627409,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),500,29055.8924119256,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2248,112524.35659847,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg chewable tablets (0906031C0AAALAL),2,18.8505145471351,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g effervescent tablets (0906031C0AAANAN),1,1.23797949090839,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid (0906031C0AABGBG),3,1546.8572,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg capsules (0906031C0AABIBI),1,17.6315362886439,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg modified-release tablets (0906031C0AABJBJ),1,5.09072289330228,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 1g chewable tablets (0906031C0AABWBW),1,5.06222104467651,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Valupak Vitamin C 1000mg effervescent tablets (0906031C0BNADAN),24,37.2931397014173,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),127,1053.5927312149,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),100,1000.01242378141,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1500mg tablets (0906031C0CBACBY),1,2.95308424636905,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorb 50mg tablets (0906031C0CGAAAF),144,151.401729926158,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorb 100mg tablets (0906031C0CGABAG),89,124.901280329039,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorb 200mg tablets (0906031C0CGACAH),89,144.372787536911,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Ascorb 500mg tablets (0906031C0CGADAI),231,473.44683747007,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Vodexo 200mg tablets (0906031C0CMABAH),2,12.4136035360042,,63970723
202509,ENGLAND,Ascorbic acid (0906031C0),Vodexo 500mg tablets (0906031C0CMACAI),5,12.5087813524948,,63970723
202510,ENGLAND,Other vitamin C (Ascorbic acid) preparations (090603100),Solgar Vitamin C 1000mg capsules (090603100BBCVA0),1,2.19304512843805,,64005675
202510,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1323,69475.647782412,,64005675
202510,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1002,32645.0844263369,,64005675
202510,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),526,30504.4107155736,,64005675
