Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,BNF Presentation plus Code,Items,Actual Cost,ADQ Usage,List Size
202403,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,KIRKOSWALD SURGERY,,,,,,2751
202403,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,SHAP MEDICAL PRACTICE,,,,,,3277
202403,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,TEMPLE SOWERBY MEDICAL PRACTICE,,,,,,4774
202403,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,THE LAKES MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,179.50095599661,,11128
202403,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,UPPER EDEN MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,200.930593854365,,6617
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,ASPATRIA MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,7034
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CALDBECK SURGERY,,,,,,4371
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CASTLEHEAD MEDICAL CENTRE,,,,,,8317
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,DALSTON MEDICAL GROUP,,,,,,5103
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,SILLOTH GROUP MEDICAL PRACTICE,,,,,,4329
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,THE CROFT SURGERY,,,,,,3498
202403,QHM,01H00,KESWICK & SOLWAY PCN,U25680,WIGTON GROUP MEDICAL PRACTICE,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 1000mg tablets (0906031C0CBABBX),1,7.09447661296079,,8963
202403,QHM,01H00,WORKINGTON PCN,U67303,JAMES STREET GROUP PRACT,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,83.9290566501136,,32972
202403,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,,,,,,15407
202403,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,,,,,,17462
202403,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,4728
202403,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,,,,,,7788
202403,QHM,13T00,DUMMY,-,GOSFORTH MEMORIAL MED.CTR ( C 01-Oct-25 ),Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),4,24.4257876143182,,10920
202403,QHM,13T00,DUMMY,-,GOSFORTH MEMORIAL MED.CTR ( C 01-Oct-25 ),Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,10920
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,,,,,,5524
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,,,,,,3922
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),4,42.4173381318128,,7719
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,,,,,,10663
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,8538
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,,,,,,7656
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,,,,,,4025
202403,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,,,,,,11981
202403,QHM,13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,,,,,,6367
202403,QHM,13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),4,42.4173381318128,,10413
202403,QHM,13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,,,,,,5392
202403,QHM,13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,,,,,,7512
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,,,,,,11348
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,GLENPARK & TEAMS MEDICAL SERVICES,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,139.719800906508,,8997
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,SUNNISIDE SURGERY,,,,,,3789
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,TEAMS MEDICAL PRACTICE ( D 01-Mar-25 ),,,,,,5551
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,15699
202403,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,200.930593854365,,15699
202403,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CHOPWELL PRIMARY HEALTHCARE CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),4,69.2541069999586,,2560
202403,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CRAWCROOK MEDICAL CENTRE,,,,,,20376
202403,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,HOLLYHURST MEDICAL CENTRE,,,,,,4737
202403,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,OLDWELL SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,4756
202403,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,,,,,,16547
202403,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,ROSEWORTH SURGERY,,,,,,5764
202403,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,THE GROVE MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),4,50.6979680771032,,13233
202403,QHM,13T00,NEWCASTLE CENTRAL HEALTH PCN,U43524,SAVILLE MEDICAL GROUP,,,,,,42457
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,BENFIELD PARK MEDICAL GROUP,,,,,,9913
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,BIDDLESTONE HEALTH GROUP,,,,,,10599
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,HEATON ROAD SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),2,126.109194781926,,7614
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,NEWCASTLE MEDICAL CENTRE,,,,,,20852
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,ST.ANTHONY'S HEALTH CENTRE,,,,,,6607
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,THORNFIELD MEDICAL GROUP,,,,,,20374
202403,QHM,13T00,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),8,210.30025143204,,10733
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),2,83.9414566501136,,11025
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),8,138.508213999917,,11025
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,DILSTON MEDICAL CENTRE,,,,,,9507
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,ELSWICK FAMILY PRACTICE,,,,,,7850
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,FENHAM HALL SURGERY,,,,,,10362
202403,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,PROSPECT MEDICAL CENTRE,,,,,,15261
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON PARK MEDICAL GROUP,,,,,,7311
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON TURRET MEDICAL CENTRE,,,,,,8978
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,NEWBURN SURGERY,,,,,,6041
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,PARKWAY MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,100.483896927182,,8442
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,THROCKLEY PRIMARY CARE CENTRE,,,,,,7226
202403,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),5,53.021672664766,,13917
202403,QHM,13T00,NORTH GOSFORTH PCN,U70624,BRUNTON PARK,,,,,,7814
202403,QHM,13T00,NORTH GOSFORTH PCN,U70624,PARK MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,13282
202403,QHM,13T00,NORTH GOSFORTH PCN,U70624,REGENT MEDICAL CENTRE,,,,,,7494
202403,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,CRUDDAS PARK SURGERY,,,,,,11385
202403,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,HOLMSIDE MEDICAL GROUP,,,,,,10077
202403,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,,,,,,12019
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,DR RASOOL,,,,,,2262
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,KINGSWAY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,93.1506672710052,,9556
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MARSH HOUSE MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,100.483896927182,,8562
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MELROSE SURGERY,,,,,,2459
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,NORTON MEDICAL CENTRE,,,,,,16710
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,QUEENSTREE PRACTICE,,,,,,4144
202403,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,THE ROSEBERRY PRACTICE,,,,,,7990
202403,QHM,16C00,BYTES PCN,U63844,EAGLESCLIFFE MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,12020
202403,QHM,16C00,BYTES PCN,U63844,PARK LANE SURGERY,,,,,,5259
202403,QHM,16C00,BYTES PCN,U63844,THORNABY & BARWICK MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),2,47.9924869678322,,21107
202403,QHM,16C00,BYTES PCN,U63844,THORNABY & BARWICK MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,21107
202403,QHM,16C00,BYTES PCN,U63844,YARM MEDICAL PRACTICE,,,,,,14929
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,MARTONSIDE MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,7986
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,MARTONSIDE MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,7986
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,PARK SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,12116
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,PROSPECT SURGERY,,,,,,7386
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE DISCOVERY PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,8927
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE ENDEAVOUR PRACTICE,,,,,,9310
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THE ERIMUS PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,7036
202403,QHM,16C00,CENTRAL MIDDLESBROUGH PCN,U55830,THORNTREE SURGERY,,,,,,2745
202403,QHM,16C00,DARLINGTON PCN,U45102,BLACKETTS MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),5,63.372460096379,,11067
202403,QHM,16C00,DARLINGTON PCN,U45102,CARMEL MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),3,75.6815226953868,,11500
202403,QHM,16C00,DARLINGTON PCN,U45102,CLIFTON COURT MEDICAL PRACTICE,,,,,,12241
202403,QHM,16C00,DARLINGTON PCN,U45102,DENMARK STREET SURGERY,,,,,,14951
202403,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),2,83.9414566501136,,5743
202403,QHM,16C00,DARLINGTON PCN,U45102,MIDDLETON AND DINSDALE MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,139.719800906508,,5743
202403,QHM,16C00,DARLINGTON PCN,U45102,MOORLANDS SURGERY,,,,,,13327
202403,QHM,16C00,DARLINGTON PCN,U45102,NEASHAM ROAD SURGERY,,,,,,13323
202403,QHM,16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,301.389690781547,,8608
202403,QHM,16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,,,,,,4821
202403,QHM,16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,,,,,,6185
202403,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,21.0962690659064,,12125
202403,QHM,16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),4,100.908696927182,,12125
202403,QHM,16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,,,,,,28
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,7391
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,46.5815336355026,,7391
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,200.942993854365,,9412
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),5,117.008358605647,,7872
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,THE GARTH,,,,,,11339
202403,QHM,16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),4,93.6066868845172,,5969
202403,QHM,16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,,,,,,7298
202403,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),2,167.858113300227,,22697
202403,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),2,139.732200906508,,22697
202403,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 200mg tablets (0906031C0AAAHAH),1,206.397691579608,,22697
202403,QHM,16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,22697
202403,QHM,16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),5,140.159991099752,,15062
202403,QHM,16C00,ESTON PCN,U85257,THE ESTON SURGERY ( D 01-Oct-25 ),,,,,,3803
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),4,326.242945255274,,11235
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,,,,,,9333
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,,,,,,8931
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,HIRSEL MEDICAL CENTRE,,,,,,3813
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,KINGS MEDICAL CENTRE,,,,,,6547
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,NEWLANDS MEDICAL CENTRE,,,,,,9971
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,PARKWAY MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,8874
202403,QHM,16C00,GREATER MIDDLESBROUGH PCN,U02671,WESTBOURNE MEDICAL CENTRE,,,,,,5501
202403,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE GROUP PRACTICE,,,,,,6345
202403,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,MCKENZIE HOUSE SURGERY,,,,,,18905
202403,QHM,16C00,HARTLEPOOL HEALTH PCN,U40502,THE HEADLAND MEDICAL CENTRE,,,,,,5416
202403,QHM,16C00,HARTLEPOOL PCN,U70212,GLADSTONE HOUSE SURGERY,,,,,,5852
202403,QHM,16C00,HARTLEPOOL PCN,U70212,HART MEDICAL PRACTICE,,,,,,9422
202403,QHM,16C00,HARTLEPOOL PCN,U70212,THE PATEL PRACTICE,,,,,,3916
202403,QHM,16C00,HARTLEPOOL PCN,U70212,WEST QUAY MEDICAL PRACTICE,,,,,,6156
202403,QHM,16C00,HARTLEPOOL PCN,U70212,WEST VIEW MILLENIUM SURGERY A,,,,,,7421
202403,QHM,16C00,HOLGATE PCN,U85008,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,,,,,,16115
202403,QHM,16C00,HOLGATE PCN,U85008,LINTHORPE SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,93.1506672710052,,20748
202403,QHM,16C00,HOLGATE PCN,U85008,VILLAGE MEDICAL CENTRE,,,,,,8422
202403,QHM,16C00,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,11184
202403,QHM,16C00,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,200.942993854365,,11184
202403,QHM,16C00,NORTH STOCKTON PCN,U07032,QUEENS PARK MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),3,200.955393854365,,18634
202403,QHM,16C00,NORTH STOCKTON PCN,U07032,TENNANT STREET MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,10.6043345329532,,14448
202403,QHM,16C00,NORTH STOCKTON PCN,U07032,TENNANT STREET MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,14448
202403,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),5,151.169465004286,,10249
202403,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,CHADWICK PRACTICE,,,,,,11655
202403,QHM,16C00,ONE LIFE HARTLEPOOL PCN,U27349,HAVELOCK GRANGE PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,150.713445390774,,13600
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,BENTLEY MEDICAL PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,10183
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,HUNTCLIFF SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,83.9290566501136,,10183
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,THE COATHAM ROAD SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,25.2271742317956,,6078
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,THE GREEN HOUSE SURGERY,,,,,,10039
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,THE RAVENSCAR SURGERY,,,,,,3350
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,THE SALTSCAR SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,62.916440482867,,8597
202403,QHM,16C00,REDCAR COASTAL PCN,U23714,ZETLAND MEDICAL PRACTICE,,,,,,6995
202403,QHM,16C00,STOCKTON PCN,U89141,ELM TREE SURGERY,,,,,,11588
202403,QHM,16C00,STOCKTON PCN,U89141,RIVERSIDE MEDICAL PRACTICE,,,,,,6814
202403,QHM,16C00,STOCKTON PCN,U89141,THE ARRIVAL PRACTICE ( D 01-Jun-25 ),,,,,,3108
202403,QHM,16C00,STOCKTON PCN,U89141,THE DENSHAM SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,3893
202403,QHM,16C00,STOCKTON PCN,U89141,THE DENSHAM SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 100mg tablets (0906031C0AAAGAG),1,93.1506672710052,,3893
202403,QHM,16C00,STOCKTON PCN,U89141,THE DOVECOT SURGERY,,,,,,4241
202403,QHM,16C00,STOCKTON PCN,U89141,WOODBRIDGE PRACTICE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,100.471496927182,,18574
202403,QHM,16C00,STOCKTON PCN,U89141,WOODLANDS FAMILY MEDICAL CENTRE,,,,,,12267
202403,QHM,84H00,BISHOP AUCKLAND PCN,U85067,AUCKLAND MEDICAL GROUP,,,,,,15493
202403,QHM,84H00,BISHOP AUCKLAND PCN,U85067,BISHOPGATE MEDICAL CENTRE,,,,,,13494
202403,QHM,84H00,BISHOP AUCKLAND PCN,U85067,STATION VIEW MEDICAL CENTRE,,,,,,9837
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,BRIDGE END SURGERY,,,,,,7964
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,CESTRIA HEALTH CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,50.2419484635912,,12760
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,GREAT LUMLEY SURGERY,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),6,251.640961931468,,5385
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,MIDDLE CHARE MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),5,100.939916540694,,9401
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,PELTON & FELLROSE MEDICAL GROUP,,,,,,9723
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,SACRISTON MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),1,200.930593854365,,10759
202403,QHM,84H00,CHESTER LE STREET PCN,U77096,VILLAGES MEDICAL GROUP,,,,,,4182
202403,QHM,84H00,CLAYPATH & UNIVERSITY MEDICAL GROUP PCN,U38486,CLAYPATH & UNIVERSITY MEDICAL GROUP,,,,,,33285
202403,QHM,84H00,DERWENTSIDE PCN,U70497,ANNFIELD PLAIN SURGERY,Ascorbic acid (0906031C0),Lamberts Vitamin C Time Release 500mg tablets (0906031C0CBAABJ),4,1.84225139988975,,3543
202403,QHM,84H00,DERWENTSIDE PCN,U70497,BROWNEY HOUSE SURGERY,,,,,,2607
202403,QHM,84H00,DERWENTSIDE PCN,U70497,CEDARS MEDICAL GROUP,,,,,,6025
202403,QHM,84H00,DERWENTSIDE PCN,U70497,CONSETT MEDICAL CENTRE,Ascorbic acid (0906031C0),Ascorbic acid 50mg tablets (0906031C0AAAFAF),1,41.9707283250568,,17016
202403,QHM,84H00,DERWENTSIDE PCN,U70497,DRS LAMBERT & NG,,,,,,5230
202403,QHM,84H00,DERWENTSIDE PCN,U70497,LANCHESTER MEDICAL CENTRE,,,,,,4117
202403,QHM,84H00,DERWENTSIDE PCN,U70497,LEADGATE SURGERY,,,,,,5988
202403,QHM,84H00,DERWENTSIDE PCN,U70497,OAKFIELDS HEALTH GROUP,,,,,,7606
202403,QHM,84H00,DERWENTSIDE PCN,U70497,QUEENS ROAD SURGERY,,,,,,15805
202403,QHM,84H00,DERWENTSIDE PCN,U70497,STANLEY MEDICAL GROUP,Ascorbic acid (0906031C0),Ascorbic acid 500mg tablets (0906031C0AAAIAI),2,100.483896927182,,12359
202403,QHM,84H00,DERWENTSIDE PCN,U70497,TANFIELD VIEW MEDICAL GROUP,,,,,,10871
