Year Month,ICB Code,Commissioner / Provider Code,PCN,PCN Code,Practice,BNF Chemical Substance plus Code,Items,Actual Cost,ADQ Usage,DDD Usage,List Size
202309,QHM,84H00,TEESDALE PCN,U31619,PINFOLD MEDICAL PRACTICE,,,,,,2967
202309,QHM,84H00,TEESDALE PCN,U31619,WOODVIEW MEDICAL PRACTICE,Dicycloverine hydrochloride (0102000J0),1,111.155976656797,18.666666648,7,2555
202309,QHM,84H00,WEAR VALLEY PCN,U96202,NORTH HOUSE SURGERY,Dicycloverine hydrochloride (0102000J0),2,396.995736404001,66.6666666,25,13521
202309,QHM,84H00,WEAR VALLEY PCN,U96202,THE WEARDALE PRACTICE,Dicycloverine hydrochloride (0102000J0),1,211.897928313819,55.999999944,21,7170
202309,QHM,84H00,WEAR VALLEY PCN,U96202,WILLINGTON MEDICAL GROUP,,,,,,9146
202309,QHM,99C00,CRAMLINGTON SEATON VALLEY PCN,U24977,WOODLANDS PARK HEALTH CTR,Dicycloverine hydrochloride (0102000J0),5,265.430599209538,69.99999993,26.25,6259
202309,QHM,99C00,NORTH SHIELDS PCN,U91110,COLLINGWOOD HEALTH GROUP,,,,,,24453
202309,QHM,99C00,NORTH SHIELDS PCN,U91110,NELSON MEDICAL GROUP ( D 01-Apr-25 ),,,,,,5056
202309,QHM,99C00,NORTH SHIELDS PCN,U91110,PRIORY MEDICAL GROUP,,,,,,15677
202309,QHM,99C00,NORTH SHIELDS PCN,U91110,REDBURN PARK MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),1,814.161900094561,39.9999996,15,5975
202309,QHM,99C00,NORTH SHIELDS PCN,U91110,SPRING TERRACE HEALTH CENTRE,,,,,,5735
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,LANE END SURGERY,,,,,,9720
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,MALLARD MEDICAL PRACTICE,,,,,,5289
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,NORTHUMBERLAND PARK MEDICAL GROUP,,,,,,9422
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,STEPHENSON PARK HEALTH GROUP,,,,,,18317
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,SWARLAND AVENUE SURGERY,,,,,,6677
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,WELLSPRING MEDICAL PRACT.,,,,,,6315
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,WEST FARM SURGERY,,,,,,6040
202309,QHM,99C00,NORTH TYNESIDE NORTH WEST PCN,U95193,WIDEOPEN MEDICAL CENTRE,,,,,,7562
202309,QHM,99C00,WALLSEND PCN,U10386,BEWICKE MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),2,500.41266837487,83.999999916,31.5,9281
202309,QHM,99C00,WALLSEND PCN,U10386,HADRIAN HEALTH CENTRE,,,,,,20416
202309,QHM,99C00,WALLSEND PCN,U10386,THE VILLAGE GREEN SURGERY,,,,,,12446
202309,QHM,99C00,WHITLEY BAY PCN,U02739,49 MARINE AVENUE SURGERY ( D 01-Apr-25 ),,,,,,5913
202309,QHM,99C00,WHITLEY BAY PCN,U02739,BEAUMONT PARK SURGERY,Dicycloverine hydrochloride (0102000J0),1,166.84168945829,27.999999972,10.5,6598
202309,QHM,99C00,WHITLEY BAY PCN,U02739,BRIDGE AND MONKSEATON MEDICAL PRACTICE,,,,,,8635
202309,QHM,99C00,WHITLEY BAY PCN,U02739,MARINE AVENUE MEDICAL CTR,Dicycloverine hydrochloride (0102000J0),4,212.344479367631,55.999999944,21,8505
202309,QHM,99C00,WHITLEY BAY PCN,U02739,PARK PARADE PRACTICE ( D 01-Apr-25 ),,,,,,4917
202309,QHM,99C00,WHITLEY BAY PCN,U02739,WHITLEY BAY HEALTH CENTRE,,,,,,12972
202309,QHM,99C00,WHITLEY BAY PCN,U02739,BRIDGE MEDICAL ( C 01-May-25 ),,,,,,4832
202310,QHM,00L00,BLYTH PCN,U25489,MARINE MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),4,334.481198048613,55.999999944,21,13090
202310,QHM,00L00,BLYTH PCN,U25489,RAILWAY MEDICAL GROUP,,,,,,27117
202310,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,FORUM FAMILY PRACTICE,,,,,,8114
202310,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,NETHERFIELD HOUSE,,,,,,5983
202310,QHM,00L00,CRAMLINGTON SEATON VALLEY PCN,U24977,VILLAGE MEDICAL GROUP,,,,,,10352
202310,QHM,00L00,DUMMY,-,RIVERSDALE SURGERY,Dicycloverine hydrochloride (0102000J0),1,212.262034890172,55.999999944,21,5973
202310,QHM,00L00,DUMMY,-,THE ADDERLANE SURGERY,,,,,,2037
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,COQUET MEDICAL GROUP,,,,,,11979
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,CRAMLINGTON MEDICAL GROUP,,,,,,5167
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,ELSDON AVENUE SURGERY,,,,,,4103
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,,,,,,5341
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,NORTHUMBERLAND HEALTH,,,,,,4530
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,PONTELAND MEDICAL GROUP,,,,,,10871
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,THE ROTHBURY PRACTICE,Dicycloverine hydrochloride (0102000J0),1,212.262034890172,55.999999944,21,6084
202310,QHM,00L00,NORTHUMBRIA PCN,U09980,VALENS MEDICAL PARTNERSHIP,Dicycloverine hydrochloride (0102000J0),6,1458.97567036672,346.66666632,130,51295
202310,QHM,00L00,WANSBECK PCN,U11112,BEDLINGTONSHIRE MED.GROUP,,,,,,12382
202310,QHM,00L00,WANSBECK PCN,U11112,GUIDEPOST MEDICAL GROUP,,,,,,8007
202310,QHM,00L00,WANSBECK PCN,U11112,SEATON PARK MEDICAL GROUP,,,,,,19134
202310,QHM,00L00,WANSBECK PCN,U11112,THE GABLES MEDICAL GROUP,,,,,,6328
202310,QHM,00L00,WELL UP NORTH PCN,U25545,ALNWICK MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,111.459388390462,18.666666648,7,18931
202310,QHM,00L00,WELL UP NORTH PCN,U25545,BELFORD MEDICAL PRACTICE,,,,,,4505
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GAS HOUSE LANE SURGERY,,,,,,6641
202310,QHM,00L00,WELL UP NORTH PCN,U25545,GREYSTOKE SURGERY,,,,,,10390
202310,QHM,00L00,WELL UP NORTH PCN,U25545,UNION BRAE & NORHAM PRAC,,,,,,7291
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WELL CLOSE MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),7,633.832400753797,146.999999853,55.125,9139
202310,QHM,00L00,WELL UP NORTH PCN,U25545,WOOLER HEALTH,,,,,,4794
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BELLINGHAM PRACTICE,,,,,,3428
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BRANCH END SURGERY,,,,,,5342
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,BURN BRAE MEDICAL GROUP,,,,,,10294
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,CORBRIDGE HEALTH CENTRE,,,,,,7226
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HALTWHISTLE MEDICAL GROUP,,,,,,5550
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,HUMSHAUGH & WARK MED GRP,,,,,,3527
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,PRUDHOE MEDICAL GROUP,,,,,,6950
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,SCOTS GAP MEDICAL GROUP,,,,,,2054
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,THE SELE MEDICAL PRACTICE,,,,,,5761
202310,QHM,00L00,WEST NORTHUMBERLAND PCN,U05512,WHITE MEDICAL GROUP,,,,,,8307
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,FARNHAM MEDICAL CTR.,,,,,,17173
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,,,,,,7264
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TALBOT MEDICAL CENTRE,,,,,,7970
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,TRINITY MEDICAL CENTRE,,,,,,6458
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WENLOCK ROAD SURGERY,,,,,,4518
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WEST VIEW SURGERY,,,,,,2822
202310,QHM,00N00,SOUTH TYNESIDE EAST PCN,U20256,WAWN STREET SURGERY ( C 01-May-25 ),,,,,,8049
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,CENTRAL SURGERY,Dicycloverine hydrochloride (0102000J0),1,167.128199024307,27.999999972,10.5,19157
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,COLLIERY COURT MEDICAL GROUP,,,,,,8413
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,DR THORNILEY-WALKER & PARTNERS,Dicycloverine hydrochloride (0102000J0),1,212.262034890172,55.999999944,21,6093
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,IMEARY MEDICAL GROUP,,,,,,4061
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,MARSDEN MEDICAL GROUP,,,,,,14504
202310,QHM,00N00,SOUTH TYNESIDE SOUTH PCN,U89118,WHITBURN SURGERY,,,,,,5367
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ALBERT ROAD SURGERY,,,,,,3142
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,EAST WING PRACTICE,,,,,,4171
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,ELLISON VIEW SURGERY,,,,,,6207
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,MAYFIELD MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),2,867.005176932387,145.333333188,54.5,9212
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,RAVENSWORTH SURGERY,Dicycloverine hydrochloride (0102000J0),1,222.797009658152,37.333333296,14,5876
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE G.P.SUITE,,,,,,4583
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,THE GLEN MEDICAL GROUP,,,,,,11048
202310,QHM,00N00,SOUTH TYNESIDE WEST PCN,U37826,VICTORIA MEDICAL CENTRE,,,,,,3647
202310,QHM,00P00,COALFIELDS PCN,U69720,GRANGEWOOD SURGERY,,,,,,7324
202310,QHM,00P00,COALFIELDS PCN,U69720,HERRINGTON MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),1,111.459388390462,18.666666648,7,9314
202310,QHM,00P00,COALFIELDS PCN,U69720,HETTON GROUP PRACTICE,,,,,,11720
202310,QHM,00P00,COALFIELDS PCN,U69720,"HOUGHTON MEDICAL GROUP,",Dicycloverine hydrochloride (0102000J0),1,198.838947957932,33.3333333,12.5,8102
202310,QHM,00P00,COALFIELDS PCN,U69720,KEPIER MEDICAL PRACTICE,,,,,,8451
202310,QHM,00P00,COALFIELDS PCN,U69720,WESTBOURNE MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),4,212.708602012944,55.999999944,21,6550
202310,QHM,00P00,DUMMY,-,PALLION PRIMARY CARE SERVICES,,,,,,23
202310,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,HAPPY HOUSE SURGERY,Dicycloverine hydrochloride (0102000J0),2,978.68305297036,47.99999952,18,8199
202310,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,NEW SILKSWORTH MEDICAL PRACTICE,Dicycloverine hydrochloride (0102000J0),4,212.708602012944,55.999999944,21,9282
202310,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SPRINGWELL MEDICAL GROUP,,,,,,6394
202310,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,,,,,,4602
202310,QHM,00P00,SUNDERLAND CENTRAL PCN,U05458,VILLAGE SURGERY PARTNERSHIP,,,,,,4667
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,ASHBURN MEDICAL CENTRE,,,,,,5244
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,DEERNESS PARK MEDICAL GROUP,,,,,,13395
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,PARK LANE PRACTICE,,,,,,4394
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,RIVERVIEW SURGERY,,,,,,7210
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,SOUTHLANDS MEDICAL GROUP,,,,,,9804
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,THE NEW CITY MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,212.262034890172,55.999999944,21,5492
202310,QHM,00P00,SUNDERLAND EAST PCN,U52297,VILLETTE SURGERY,Dicycloverine hydrochloride (0102000J0),1,424.511669780344,111.999999888,42,5506
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,BRIDGE VIEW MEDICAL GROUP,,,,,,14989
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,CASTLETOWN MEDICAL CENTRE,,,,,,2163
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,"FULWELL MEDICAL CENTRE,",,,,,,9219
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,MONKWEARMOUTH HEALTH CENTRE,,,,,,4629
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,RED HOUSE MEDICAL CENTRE,,,,,,5396
202310,QHM,00P00,SUNDERLAND NORTH PCN,U43314,ST BEDE MEDICAL CENTRE,,,,,,9236
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,CHESTER SURGERY,,,,,,2966
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,FORGE MEDICAL PRACTICE,Dicycloverine hydrochloride (0102000J0),4,212.708602012944,55.999999944,21,8924
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,HYLTON MEDICAL GROUP,,,,,,6188
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,MILLFIELD MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),3,636.786104670516,167.999999832,63,14535
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,PALLION FAMILY PRACTICE,,,,,,10366
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,THE BROADWAY MEDICAL PRACTICE,,,,,,7117
202310,QHM,00P00,SUNDERLAND WEST 1 PCN,U14646,WEARSIDE MEDICAL PRACTICE - PALLION,,,,,,8357
202310,QHM,00P00,WASHINGTON PCN,U61868,CONCORD MEDICAL PRACTICE,,,,,,5192
202310,QHM,00P00,WASHINGTON PCN,U61868,GALLERIES MEDICAL PRACTICE,,,,,,11175
202310,QHM,00P00,WASHINGTON PCN,U61868,I J HEALTHCARE,Dicycloverine hydrochloride (0102000J0),9,533.732277515458,89.333333244,33.5,3779
202310,QHM,00P00,WASHINGTON PCN,U61868,NEW WASHINGTON MEDICAL GROUP,,,,,,7357
202310,QHM,00P00,WASHINGTON PCN,U61868,RICKLETON MEDICAL CENTRE,,,,,,2590
202310,QHM,00P00,WASHINGTON PCN,U61868,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,,,,,,10383
202310,QHM,00P00,WASHINGTON PCN,U61868,THE STEPHENSON MEDICAL PRACTICE,,,,,,12379
202310,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,CARLISLE HEALTHCARE,,,,,,38090
202310,QHM,01H00,CARLISLE HEALTHCARE PCN,U92223,SPENCER ST SURGERY,,,,,,13273
202310,QHM,01H00,CARLISLE PCN,U66688,CARLISLE CENTRAL PRACTICE,,,,,,5817
202310,QHM,01H00,CARLISLE PCN,U66688,EDEN MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,326.231817656787,15.99999984,6,16517
202310,QHM,01H00,CARLISLE PCN,U66688,WARWICK SQUARE GROUP PRACTICE,,,,,,7733
202310,QHM,01H00,CARLISLE PCN,U66688,FUSEHILL MEDICAL PRACTICE ( C 01-May-25 ),,,,,,7966
202310,QHM,01H00,CARLISLE RURAL PCN,U00639,BRAMPTON MEDICAL PRACTICE,Dicycloverine hydrochloride (0102000J0),1,212.249634890172,55.999999944,21,16874
202310,QHM,01H00,CARLISLE RURAL PCN,U00639,LONGTOWN MEDICAL CENTRE,,,,,,3744
202310,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,CASTLEGATE AND DERWENT SURGERY,,,,,,18115
202310,QHM,01H00,COCKERMOUTH & MARYPORT PCN,U76572,MARYPORT HEALTH SERVICES,,,,,,13691
202310,QHM,01H00,COPELAND HAVEN PCN,U94879,DISTINGTON SURGERY,,,,,,5963
202310,QHM,01H00,COPELAND HAVEN PCN,U94879,MANSION HOUSE SURGERY,,,,,,7290
202310,QHM,01H00,COPELAND HAVEN PCN,U94879,WESTCROFT HOUSE SURGERY,,,,,,5799
202310,QHM,01H00,COPELAND PCN,U48302,FELLVIEW HEALTHCARE,,,,,,23653
202310,QHM,01H00,COPELAND PCN,U48302,LOWTHER MEDICAL CENTRE,,,,,,14146
202310,QHM,01H00,COPELAND PCN,U48302,SEASCALE HEALTH CENTRE,,,,,,5923
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,ALSTON MEDICAL PRACTICE,,,,,,2226
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,APPLEBY MEDICAL PRACTICE,,,,,,5074
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,BIRBECK MEDICAL GROUP,,,,,,14538
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,COURT THORN SURGERY,,,,,,3720
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,GLENRIDDING HEALTH CENTRE,,,,,,941
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,KIRKOSWALD SURGERY,,,,,,2722
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,SHAP MEDICAL PRACTICE,,,,,,3243
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,TEMPLE SOWERBY MEDICAL PRACTICE,,,,,,4800
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,THE LAKES MEDICAL PRACTICE,,,,,,11036
202310,QHM,01H00,EDEN (CUMBRIA) PCN,U08085,UPPER EDEN MEDICAL PRACTICE,,,,,,6669
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,ASPATRIA MEDICAL GROUP,,,,,,6975
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CALDBECK SURGERY,,,,,,4373
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,CASTLEHEAD MEDICAL CENTRE,,,,,,8363
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,DALSTON MEDICAL GROUP,,,,,,5076
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,SILLOTH GROUP MEDICAL PRACTICE,,,,,,4322
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,THE CROFT SURGERY,,,,,,3522
202310,QHM,01H00,KESWICK & SOLWAY PCN,U25680,WIGTON GROUP MEDICAL PRACTICE,,,,,,8918
202310,QHM,01H00,WORKINGTON PCN,U67303,JAMES STREET GROUP PRACT,Dicycloverine hydrochloride (0102000J0),3,542.512342742872,91.999999836,34.5,32902
202310,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,BIRTLEY MEDICAL GROUP,,,,,,15457
202310,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,OXFORD TCE & RAWLING RD MEDICAL GROUP,,,,,,17277
202310,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,SECOND STREET SURGERY,,,,,,4678
202310,QHM,13T00,BIRTLEY AND CENTRAL GATESHEAD PCN,U76028,THE BRIDGES MEDICAL PRACTICE,,,,,,7588
202310,QHM,13T00,DUMMY,-,GOSFORTH MEMORIAL MED.CTR ( D 01-Sep-24 ),Dicycloverine hydrochloride (0102000J0),2,445.594019316303,74.666666592,28,11000
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEACON VIEW MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),1,111.459388390462,18.666666648,7,5470
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BENSHAM FAMILY PRACTICE,,,,,,3927
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,BEWICK ROAD SURGERY,,,,,,7686
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,CENTRAL GATESHEAD MEDICAL GROUP,,,,,,10624
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL COTTAGE SURGERY,Dicycloverine hydrochloride (0102000J0),4,71.190111173952,18.666666648,7,8452
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,FELL TOWER MEDICAL CENTRE,,,,,,7693
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,MILLENNIUM FAMILY PRACTICE,,,,,,4100
202310,QHM,13T00,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,,,,,,11840
202310,QHM,13T00,GATESHEAD EAST PCN,U13720,CROWHALL MEDICAL CENTRE,,,,,,6292
202310,QHM,13T00,GATESHEAD EAST PCN,U13720,LONGRIGG MEDICAL CENTRE,,,,,,10429
202310,QHM,13T00,GATESHEAD EAST PCN,U13720,PELAW MEDICAL PRACTICE,,,,,,5509
202310,QHM,13T00,GATESHEAD EAST PCN,U13720,ST. ALBANS MEDICAL GROUP,,,,,,7526
202310,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,CHAINBRIDGE MEDICAL PARTNERSHIP,,,,,,11325
202310,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,GLENPARK & TEAMS MEDICAL SERVICES,Dicycloverine hydrochloride (0102000J0),1,198.838947957932,33.3333333,12.5,9064
202310,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,SUNNISIDE SURGERY,,,,,,3743
202310,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,TEAMS MEDICAL PRACTICE ( D 01-Mar-25 ),,,,,,5596
202310,QHM,13T00,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),1,167.128199024307,27.999999972,10.5,15729
202310,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CHOPWELL PRIMARY HEALTHCARE CENTRE,,,,,,2512
202310,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,CRAWCROOK MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),1,55.7812106338449,9.333333324,3.5,20388
202310,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,HOLLYHURST MEDICAL CENTRE,,,,,,4660
202310,QHM,13T00,GATESHEAD OUTER WEST PCN,U41930,OLDWELL SURGERY,,,,,,4775
202310,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,JESMOND HEALTH PARTNERSHIP,,,,,,16367
202310,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,ROSEWORTH SURGERY,,,,,,5703
202310,QHM,13T00,JESMOND - LOWER GOSFORTH PCN,U34146,THE GROVE MEDICAL GROUP,,,,,,13119
202310,QHM,13T00,NEWCASTLE CENTRAL HEALTH PCN,U43524,SAVILLE MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,167.128199024307,27.999999972,10.5,42044
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,BENFIELD PARK MEDICAL GROUP,,,,,,9660
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,BIDDLESTONE HEALTH GROUP,,,,,,10438
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,HEATON ROAD SURGERY,,,,,,7549
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,NEWCASTLE MEDICAL CENTRE,,,,,,20620
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,ST.ANTHONY'S HEALTH CENTRE,,,,,,6572
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,THORNFIELD MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),4,167.446664778763,27.999999972,10.5,20502
202310,QHM,13T00,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),2,389.925208682458,65.333333268,24.5,10864
202310,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,BETTS AVENUE MEDICAL GROUP,,,,,,11120
202310,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,DILSTON MEDICAL CENTRE,,,,,,9427
202310,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,ELSWICK FAMILY PRACTICE,,,,,,7587
202310,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,FENHAM HALL SURGERY,,,,,,10724
202310,QHM,13T00,NEWCASTLE INNER WEST PCN,U45898,PROSPECT MEDICAL CENTRE,,,,,,15384
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON PARK MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,167.128199024307,27.999999972,10.5,7235
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,DENTON TURRET MEDICAL CENTRE,,,,,,8786
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,NEWBURN SURGERY,,,,,,6001
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,PARKWAY MEDICAL GROUP,Dicycloverine hydrochloride (0102000J0),1,212.262034890172,55.999999944,21,8508
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,THROCKLEY PRIMARY CARE CENTRE,,,,,,7100
202310,QHM,13T00,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,,,,,,14124
202310,QHM,13T00,NORTH GOSFORTH PCN,U70624,BRUNTON PARK,,,,,,7570
202310,QHM,13T00,NORTH GOSFORTH PCN,U70624,PARK MEDICAL GROUP,,,,,,13232
202310,QHM,13T00,NORTH GOSFORTH PCN,U70624,REGENT MEDICAL CENTRE,Dicycloverine hydrochloride (0102000J0),2,668.287996097227,111.999999888,42,7426
202310,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,CRUDDAS PARK SURGERY,,,,,,11239
202310,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,HOLMSIDE MEDICAL GROUP,,,,,,9911
202310,QHM,13T00,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,,,,,,11466
202310,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,DR RASOOL,,,,,,2286
202310,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,KINGSWAY MEDICAL CENTRE,,,,,,9444
202310,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MARSH HOUSE MEDICAL PRACTICE,,,,,,8568
202310,QHM,16C00,BILLINGHAM & NORTON PCN,U94460,MELROSE SURGERY,,,,,,2468
